order_id,order_date,customer_id,region,country,category,product,customer_segment,units,unit_price,unit_cost,revenue,cost,margin,discount_pct,status,is_returned
12316,2023-03-05,C1145,EMEA,Sweden,Hardware,Laptop Stand,Mid-Market,3,42.38,15.83,127.14,47.49,79.65,0.00,Delivered,0
10302,2023-03-06,C1219,APAC,Australia,Software,Cloud Backup 1TB,Consumer,4,61.37,7.24,245.48,28.96,216.52,0.00,Delivered,0
10323,2023-03-06,C1124,EMEA,France,Software,Analytics Platform,Mid-Market,6,420.35,36.60,2017.68,219.60,1798.08,0.20,Delivered,0
10682,2023-03-06,C1180,EMEA,United Kingdom,Services,Custom Integration,Mid-Market,4,1130.84,418.52,4523.36,1674.08,2849.28,0.00,Delivered,0
10714,2023-03-06,C1251,EMEA,Sweden,Hardware,Webcam HD,Consumer,1,77.31,30.41,77.31,30.41,46.90,0.00,Cancelled,0
11556,2023-03-06,C1201,AMER,Canada,Accessories,Cable Set,Enterprise,15,13.69,4.55,205.35,68.25,137.10,0.00,Pending,0
10579,2023-03-07,C1220,EMEA,Finland,Services,Onboarding Workshop,Consumer,2,473.65,144.05,947.30,288.10,659.20,0.00,Delivered,0
10627,2023-03-07,C1094,EMEA,Finland,Accessories,Cable Set,SMB,6,14.51,4.46,87.06,26.76,60.30,0.00,Delivered,0
11122,2023-03-07,C1149,EMEA,Finland,Software,Analytics Platform,Mid-Market,7,379.85,36.26,2658.95,253.82,2405.13,0.00,Delivered,0
12443,2023-03-07,C1286,AMER,United States,Accessories,Desk Mat,Consumer,2,23.96,5.95,40.73,11.90,28.83,0.15,Delivered,0
10833,2023-03-08,C1243,APAC,India,Hardware,Webcam HD,Consumer,3,76.69,31.96,230.07,95.88,134.19,0.00,Delivered,0
11124,2023-03-08,C1111,AMER,United States,Accessories,Desk Mat,SMB,1,23.58,6.53,23.58,6.53,17.05,0.00,Delivered,0
12571,2023-03-08,C1192,EMEA,Netherlands,Accessories,Desk Mat,Enterprise,17,22.64,6.35,384.88,107.95,276.93,0.00,Pending,0
11018,2023-03-09,C1191,EMEA,Netherlands,Hardware,Mechanical Keyboard,Enterprise,5,136.52,47.73,682.60,238.65,443.95,0.00,Delivered,0
11349,2023-03-09,C1191,AMER,Canada,Services,Onboarding Workshop,Enterprise,13,509.93,144.64,6629.09,1880.32,4748.77,0.00,Delivered,0
11644,2023-03-09,C1082,AMER,Canada,Hardware,Mechanical Keyboard,SMB,5,134.51,47.87,672.55,239.35,433.20,0.00,Delivered,0
11706,2023-03-09,C1045,AMER,Mexico,Software,Cloud Backup 1TB,SMB,1,56.17,6.87,56.17,6.87,49.30,0.00,Delivered,0
11038,2023-03-10,C1037,APAC,Australia,Software,Cloud Backup 1TB,SMB,2,57.66,7.18,115.32,14.36,100.96,0.00,Delivered,0
12290,2023-03-10,C1215,AMER,United States,Hardware,Docking Station,Consumer,4,189.87,88.32,607.58,353.28,254.30,0.20,Delivered,0
10392,2023-03-11,C1119,APAC,Singapore,Services,Priority Support,SMB,1,174.74,37.76,174.74,37.76,136.98,0.00,Delivered,0
10451,2023-03-11,C1273,EMEA,United Kingdom,Hardware,USB-C Hub,Consumer,1,52.38,20.52,52.38,20.52,31.86,0.00,Delivered,0
10475,2023-03-11,C1193,AMER,Brazil,Accessories,Cable Set,Enterprise,13,14.87,4.40,193.31,57.20,136.11,0.00,Delivered,0
10500,2023-03-11,C1144,EMEA,Netherlands,Accessories,Monitor Arm,Mid-Market,2,90.19,32.23,180.38,64.46,115.92,0.00,Delivered,0
11850,2023-03-11,C1085,EMEA,Germany,Software,Editor Pro License,SMB,6,98.45,9.94,590.70,59.64,531.06,0.00,Delivered,0
12301,2023-03-11,C1133,AMER,United States,Software,Analytics Platform,Mid-Market,3,382.23,37.17,1146.69,111.51,1035.18,0.00,Pending,0
11312,2023-03-12,C1173,AMER,United States,Hardware,Laptop Stand,Mid-Market,5,42.88,15.16,214.40,75.80,138.60,0.00,Delivered,0
11574,2023-03-12,C1201,AMER,Canada,Software,Cloud Backup 1TB,Enterprise,19,58.55,6.80,1112.45,129.20,983.25,0.00,Delivered,0
12907,2023-03-12,C1129,EMEA,Germany,Software,VPN Annual,Mid-Market,10,41.28,3.15,330.24,31.50,298.74,0.20,Delivered,0
10367,2023-03-13,C1272,APAC,Australia,Accessories,Monitor Arm,Consumer,1,85.31,32.76,85.31,32.76,52.55,0.00,Delivered,0
10645,2023-03-13,C1204,EMEA,Sweden,Software,Analytics Platform,Enterprise,10,415.93,37.13,4159.30,371.30,3788.00,0.00,Delivered,0
11262,2023-03-13,C1042,EMEA,United Kingdom,Accessories,Monitor Arm,SMB,6,88.60,33.67,505.02,202.02,303.00,0.05,Delivered,0
12027,2023-03-14,C1170,AMER,Brazil,Services,Onboarding Workshop,Mid-Market,12,485.52,152.87,5826.24,1834.44,3991.80,0.00,Delivered,0
12148,2023-03-14,C1171,APAC,Australia,Hardware,USB-C Hub,Mid-Market,6,49.48,20.55,296.88,123.30,173.58,0.00,Shipped,0
12759,2023-03-14,C1170,AMER,United States,Software,Design Suite,Mid-Market,3,249.19,28.72,747.57,86.16,661.41,0.00,Delivered,0
10239,2023-03-15,C1186,AMER,Mexico,Accessories,Monitor Arm,Enterprise,11,91.43,33.56,754.30,369.16,385.14,0.25,Shipped,0
10939,2023-03-15,C1197,APAC,Singapore,Software,Cloud Backup 1TB,Enterprise,16,56.42,6.82,902.72,109.12,793.60,0.00,Delivered,0
11609,2023-03-15,C1152,APAC,India,Accessories,Monitor Arm,Mid-Market,3,93.03,33.78,279.09,101.34,177.75,,Shipped,0
12261,2023-03-15,C1110,AMER,United States,Software,Editor Pro License,SMB,3,102.76,9.65,308.28,28.95,279.33,0.00,Delivered,0
12604,2023-03-15,C1152,EMEA,Spain,Services,Priority Support,Mid-Market,2,177.27,34.55,354.54,69.10,285.44,,Delivered,0
12836,2023-03-16,C1196,EMEA,Spain,Hardware,Mechanical Keyboard,Enterprise,15,132.86,48.92,1992.90,733.80,1259.10,0.00,Delivered,0
10897,2023-03-17,C1282,AMER,Mexico,Accessories,Desk Mat,Consumer,1,23.11,6.46,23.11,6.46,16.65,0.00,Delivered,0
10991,2023-03-17,C1187,EMEA,United Kingdom,Software,VPN Annual,Enterprise,6,41.09,3.22,246.54,19.32,227.22,0.00,Shipped,0
11863,2023-03-17,C1082,APAC,Australia,Services,Priority Support,SMB,6,187.01,36.85,953.75,221.10,732.65,0.15,Delivered,0
12556,2023-03-17,C1179,EMEA,Germany,Services,Custom Integration,Mid-Market,4,1154.41,401.86,4617.64,1607.44,3010.20,0.00,Delivered,0
12982,2023-03-17,C1203,APAC,Singapore,Accessories,Cable Set,Enterprise,13,14.12,4.24,183.56,55.12,128.44,,Delivered,0
10511,2023-03-18,C1178,APAC,Japan,Services,Priority Support,Mid-Market,2,171.34,36.14,274.14,72.28,201.86,0.20,Delivered,0
11828,2023-03-18,C1176,APAC,Singapore,Software,Analytics Platform,Mid-Market,10,395.45,37.15,3559.05,371.50,3187.55,0.10,Shipped,0
12520,2023-03-18,C1208,EMEA,Sweden,Hardware,Docking Station,Enterprise,17,197.74,91.30,3361.58,1552.10,1809.48,0.00,Delivered,0
12597,2023-03-18,C1104,EMEA,Sweden,Software,VPN Annual,SMB,8,36.74,2.99,293.92,23.92,270.00,0.00,Delivered,0
10674,2023-03-19,C1167,EMEA,Sweden,Software,Cloud Backup 1TB,Mid-Market,8,57.26,6.73,458.08,53.84,404.24,0.00,Cancelled,0
11045,2023-03-19,C1210,APAC,Australia,Services,Custom Integration,Enterprise,5,1266.55,425.50,6332.75,2127.50,4205.25,0.00,Pending,0
11230,2023-03-19,C1116,EMEA,Finland,Accessories,Carry Sleeve,SMB,6,27.75,8.39,166.50,50.34,116.16,0.00,Delivered,0
11391,2023-03-19,C1193,EMEA,Spain,Hardware,Webcam HD,Enterprise,14,75.78,32.70,1060.92,457.80,603.12,0.00,Delivered,1
12253,2023-03-19,C1057,AMER,Canada,Software,Design Suite,SMB,3,248.46,28.58,745.38,85.74,659.64,,Delivered,0
10060,2023-03-20,C1197,AMER,Mexico,Hardware,Webcam HD,Enterprise,20,82.17,30.76,1643.40,615.20,1028.20,0.00,Delivered,0
12264,2023-03-20,C1165,EMEA,Finland,Services,Onboarding Workshop,Mid-Market,8,499.98,147.46,3599.86,1179.68,2420.18,0.10,Pending,0
12280,2023-03-20,C1113,AMER,United States,Hardware,Docking Station,SMB,1,195.19,91.80,195.19,91.80,103.39,0.00,Delivered,0
12620,2023-03-21,C1135,APAC,Japan,Hardware,Docking Station,Mid-Market,11,210.22,93.41,2312.42,1027.51,1284.91,0.00,Delivered,0
10573,2023-03-22,C1040,EMEA,Germany,Hardware,Webcam HD,SMB,3,83.29,32.36,249.87,97.08,152.79,0.00,Delivered,1
11299,2023-03-22,C1261,AMER,Brazil,Services,Onboarding Workshop,Consumer,3,489.36,147.93,1468.08,443.79,1024.29,0.00,Shipped,0
12075,2023-03-22,C1161,EMEA,Sweden,Software,Editor Pro License,Mid-Market,8,100.79,9.64,806.32,77.12,729.20,0.00,Delivered,0
12093,2023-03-22,C1203,EMEA,Netherlands,Services,Onboarding Workshop,Enterprise,4,484.71,155.41,1938.84,621.64,1317.20,0.00,Delivered,0
12326,2023-03-22,C1185,EMEA,Germany,Services,Custom Integration,Enterprise,14,1238.66,407.29,14740.05,5702.06,9037.99,0.15,Delivered,0
12423,2023-03-22,C1024,AMER,United States,Hardware,Webcam HD,SMB,6,78.03,30.79,374.54,184.74,189.80,0.20,Delivered,0
12919,2023-03-22,C1129,APAC,India,Hardware,Webcam HD,Mid-Market,11,77.88,31.02,856.68,341.22,515.46,0.00,Delivered,0
10336,2023-03-23,C1159,EMEA,Netherlands,Accessories,Carry Sleeve,Mid-Market,10,27.85,8.16,278.50,81.60,196.90,0.00,Delivered,0
10337,2023-03-23,C1047,EMEA,Finland,Accessories,Monitor Arm,SMB,3,88.65,34.28,265.95,102.84,163.11,0.00,Delivered,0
10480,2023-03-23,C1115,EMEA,France,Accessories,Carry Sleeve,SMB,8,27.93,7.75,223.44,62.00,161.44,0.00,Delivered,0
10536,2023-03-23,C1198,EMEA,France,Services,Priority Support,Enterprise,13,174.93,35.72,2274.09,464.36,1809.73,0.00,Delivered,0
11587,2023-03-23,C1125,AMER,Mexico,Hardware,USB-C Hub,Mid-Market,11,52.72,20.44,579.92,224.84,355.08,0.00,Delivered,0
10048,2023-03-24,C1138,APAC,India,Hardware,"27"" Monitor",Mid-Market,8,303.35,145.77,2426.80,1166.16,1260.64,0.00,Delivered,0
10771,2023-03-24,C1160,EMEA,Netherlands,Software,Analytics Platform,Mid-Market,8,398.10,37.66,3184.80,301.28,2883.52,0.00,Delivered,0
10965,2023-03-24,C1181,AMER,Canada,Accessories,Carry Sleeve,Enterprise,8,29.83,8.50,238.64,68.00,170.64,0.00,Delivered,0
11077,2023-03-25,C1155,AMER,Brazil,Hardware,Docking Station,Mid-Market,5,188.58,93.00,942.90,465.00,477.90,0.00,Delivered,0
11490,2023-03-25,C1028,APAC,Singapore,Hardware,USB-C Hub,SMB,5,50.66,20.42,253.30,102.10,151.20,0.00,Delivered,0
11793,2023-03-25,C1186,AMER,Brazil,Accessories,Desk Mat,Enterprise,11,22.79,6.39,250.69,70.29,180.40,0.00,Delivered,0
11865,2023-03-25,C1193,EMEA,Netherlands,Hardware,"27"" Monitor",Enterprise,16,322.50,143.98,4128.00,2303.68,1824.32,0.20,Delivered,0
11927,2023-03-25,C1278,AMER,Brazil,Hardware,Docking Station,Consumer,1,207.25,90.03,207.25,90.03,117.22,,Delivered,0
12172,2023-03-25,C1020,EMEA,Sweden,Hardware,Webcam HD,SMB,5,77.44,32.90,387.20,164.50,222.70,0.00,Delivered,0
11937,2023-03-26,C1195,EMEA,Germany,Hardware,USB-C Hub,Enterprise,19,49.38,22.00,938.22,418.00,520.22,0.00,Delivered,1
10841,2023-03-27,C1089,AMER,Brazil,Software,Cloud Backup 1TB,SMB,1,60.08,7.30,60.08,7.30,52.78,0.00,Cancelled,0
11678,2023-03-27,C1037,EMEA,Netherlands,Software,Analytics Platform,SMB,4,399.98,34.46,1199.94,137.84,1062.10,0.25,Delivered,0
11696,2023-03-27,C1156,EMEA,United Kingdom,Software,Editor Pro License,Mid-Market,5,102.56,9.71,512.80,48.55,464.25,0.00,Pending,0
10127,2023-03-28,C1043,AMER,Canada,Software,Editor Pro License,SMB,7,96.93,9.56,678.51,66.92,611.59,0.00,Delivered,0
10154,2023-03-28,C1081,AMER,Canada,Services,Priority Support,SMB,5,173.42,34.92,867.10,174.60,692.50,,Delivered,0
12010,2023-03-28,C1116,EMEA,Finland,Hardware,"27"" Monitor",SMB,7,316.54,142.79,2215.78,999.53,1216.25,0.00,Delivered,0
10037,2023-03-29,C1028,EMEA,Netherlands,Software,Analytics Platform,SMB,2,384.48,35.50,768.96,71.00,697.96,0.00,Shipped,0
11732,2023-03-29,C1114,EMEA,Finland,Software,Analytics Platform,SMB,2,377.26,35.42,754.52,70.84,683.68,0.00,Shipped,0
12034,2023-03-29,C1066,EMEA,Spain,Software,Editor Pro License,SMB,3,95.48,9.63,286.44,28.89,257.55,0.00,Delivered,0
10792,2023-03-30,C1098,AMER,United States,Services,Training Course,SMB,6,369.64,87.53,2217.84,525.18,1692.66,0.00,Delivered,0
10898,2023-03-30,C1193,APAC,India,Services,Training Course,Enterprise,19,353.76,88.65,6721.44,1684.35,5037.09,0.00,Shipped,0
12098,2023-03-30,C1143,EMEA,Sweden,Hardware,Mechanical Keyboard,Mid-Market,12,127.77,49.87,1533.24,598.44,934.80,0.00,Delivered,0
10186,2023-03-31,C1070,AMER,United States,Hardware,Webcam HD,SMB,4,77.11,32.49,308.44,129.96,178.48,0.00,Delivered,0
11046,2023-03-31,C1284,EMEA,Germany,Services,Priority Support,Consumer,4,175.77,37.12,703.08,148.48,554.60,0.00,Delivered,0
10853,2023-04-01,C1146,EMEA,France,Hardware,"27"" Monitor",Mid-Market,5,321.02,146.51,1605.10,732.55,872.55,0.00,Cancelled,0
12486,2023-04-01,C1184,EMEA,France,Accessories,Cable Set,Enterprise,9,13.84,4.14,124.56,37.26,87.30,0.00,Delivered,0
10826,2023-04-02,C1137,AMER,Canada,Software,Cloud Backup 1TB,Mid-Market,8,58.24,7.26,465.92,58.08,407.84,0.00,Delivered,0
11575,2023-04-02,C1090,AMER,Brazil,Software,Editor Pro License,SMB,2,102.91,10.00,154.37,20.00,134.37,0.25,Delivered,0
10071,2023-04-03,C1016,AMER,Canada,Services,Custom Integration,SMB,8,1255.68,405.35,10045.44,3242.80,6802.64,0.00,Delivered,0
10087,2023-04-03,C1252,EMEA,Spain,Accessories,Desk Mat,Consumer,3,24.18,6.54,72.54,19.62,52.92,0.00,Pending,0
11446,2023-04-03,C1100,APAC,India,Software,Editor Pro License,SMB,7,97.60,9.44,683.20,66.08,617.12,0.00,Delivered,0
12137,2023-04-03,C1105,APAC,Japan,Accessories,Desk Mat,SMB,7,24.19,6.37,169.33,44.59,124.74,,Delivered,0
10019,2023-04-04,C1126,AMER,Mexico,Accessories,Cable Set,Mid-Market,11,14.27,4.52,156.97,49.72,107.25,,Delivered,0
10764,2023-04-04,C1182,EMEA,Germany,Accessories,Cable Set,Enterprise,18,13.68,4.38,221.62,78.84,142.78,0.10,Delivered,0
10895,2023-04-04,C1162,EMEA,Sweden,Software,VPN Annual,Mid-Market,4,39.87,3.02,143.53,12.08,131.45,0.10,Delivered,0
11206,2023-04-04,C1155,AMER,Canada,Software,Analytics Platform,Mid-Market,5,419.38,37.10,1782.37,185.50,1596.87,0.15,Delivered,0
12244,2023-04-04,C1114,AMER,Canada,Software,Editor Pro License,SMB,8,101.09,10.34,808.72,82.72,726.00,0.00,Delivered,0
12400,2023-04-04,C1089,APAC,Australia,Hardware,"27"" Monitor",SMB,3,315.16,136.18,945.48,408.54,536.94,0.00,Delivered,0
10971,2023-04-05,C1195,APAC,South Korea,Software,Editor Pro License,Enterprise,14,96.91,9.93,1356.74,139.02,1217.72,,Delivered,0
10151,2023-04-06,C1204,EMEA,France,Hardware,"27"" Monitor",Enterprise,3,331.89,136.79,746.75,410.37,336.38,0.25,Delivered,0
10995,2023-04-06,C1033,AMER,Mexico,Accessories,Cable Set,SMB,8,15.15,4.45,121.20,35.60,85.60,0.00,Delivered,0
11099,2023-04-07,C1182,AMER,United States,Services,Custom Integration,Enterprise,9,1181.10,405.77,10629.90,3651.93,6977.97,0.00,Delivered,0
11571,2023-04-07,C1255,AMER,United States,Hardware,Mechanical Keyboard,Consumer,3,123.67,47.43,371.01,142.29,228.72,0.00,Delivered,0
11901,2023-04-07,C1118,AMER,Canada,Hardware,Webcam HD,SMB,3,75.76,31.91,227.28,95.73,131.55,0.00,Delivered,0
12457,2023-04-07,C1228,APAC,Singapore,Software,VPN Annual,Consumer,1,37.21,3.19,37.21,3.19,34.02,0.00,Delivered,0
10406,2023-04-08,C1270,AMER,Canada,Accessories,Carry Sleeve,Consumer,2,28.84,8.50,57.68,17.00,40.68,0.00,Cancelled,0
11078,2023-04-08,C1186,AMER,Brazil,Accessories,Monitor Arm,Enterprise,15,87.74,34.16,1316.10,512.40,803.70,,Delivered,0
11110,2023-04-08,C1178,EMEA,Spain,Software,Design Suite,Mid-Market,7,243.11,26.17,1701.77,183.19,1518.58,0.00,Cancelled,0
12311,2023-04-08,C1140,APAC,Japan,Services,Custom Integration,Mid-Market,11,1257.35,432.07,13830.85,4752.77,9078.08,0.00,Delivered,0
10633,2023-04-09,C1294,AMER,Mexico,Accessories,Monitor Arm,Consumer,3,87.25,35.11,261.75,105.33,156.42,,Delivered,0
11382,2023-04-09,C1143,EMEA,United Kingdom,Services,Priority Support,Mid-Market,6,177.96,35.13,1067.76,210.78,856.98,0.00,Delivered,0
11923,2023-04-09,C1204,APAC,South Korea,Accessories,Carry Sleeve,Enterprise,11,29.82,7.99,328.02,87.89,240.13,0.00,Delivered,0
12503,2023-04-09,C1126,APAC,Japan,Software,Cloud Backup 1TB,Mid-Market,8,60.68,7.00,485.44,56.00,429.44,0.00,Delivered,0
12554,2023-04-09,C1209,APAC,Singapore,Accessories,Desk Mat,Enterprise,20,23.53,6.11,470.60,122.20,348.40,0.00,Delivered,0
12650,2023-04-09,C1174,AMER,Brazil,Software,Cloud Backup 1TB,Mid-Market,12,56.57,7.04,678.84,84.48,594.36,0.00,Delivered,0
10250,2023-04-10,C1192,EMEA,Finland,Software,Editor Pro License,Enterprise,3,94.37,10.06,283.11,30.18,252.93,0.00,Delivered,0
10638,2023-04-10,C1194,AMER,Brazil,Accessories,Cable Set,Enterprise,9,13.73,4.44,123.57,39.96,83.61,0.00,Delivered,0
10715,2023-04-10,C1049,AMER,Brazil,Hardware,USB-C Hub,SMB,3,50.62,21.61,151.86,64.83,87.03,0.00,Delivered,0
11137,2023-04-10,C1124,EMEA,Spain,Software,VPN Annual,Mid-Market,12,40.37,3.11,484.44,37.32,447.12,0.00,Shipped,0
11001,2023-04-11,C1117,EMEA,Spain,Software,Design Suite,SMB,7,244.44,27.66,1711.08,193.62,1517.46,0.00,Delivered,0
11956,2023-04-11,C1197,AMER,Canada,Software,Cloud Backup 1TB,Enterprise,17,62.25,7.40,1058.25,125.80,932.45,0.00,Delivered,0
12797,2023-04-11,C1228,EMEA,United Kingdom,Software,VPN Annual,Consumer,2,37.18,3.15,74.36,6.30,68.06,,Delivered,0
11057,2023-04-12,C1172,EMEA,Spain,Accessories,Carry Sleeve,Mid-Market,7,30.68,7.88,214.76,55.16,159.60,0.00,Delivered,0
12385,2023-04-13,C1085,AMER,Canada,Hardware,Webcam HD,SMB,1,78.35,32.36,70.52,32.36,38.16,0.10,Delivered,0
12406,2023-04-13,C1165,APAC,Singapore,Software,Design Suite,Mid-Market,4,238.70,27.05,954.80,108.20,846.60,0.00,Delivered,0
12527,2023-04-13,C1198,APAC,South Korea,Services,Onboarding Workshop,Enterprise,18,496.18,148.43,8931.24,2671.74,6259.50,0.00,Cancelled,0
10522,2023-04-14,C1207,AMER,Brazil,Hardware,Webcam HD,Enterprise,18,83.56,32.99,1504.08,593.82,910.26,0.00,Delivered,0
10607,2023-04-14,C1118,EMEA,France,Accessories,Cable Set,SMB,1,14.49,4.32,11.59,4.32,7.27,0.20,Pending,0
11773,2023-04-14,C1110,AMER,Mexico,Hardware,Webcam HD,SMB,8,77.31,31.35,618.48,250.80,367.68,0.00,Delivered,0
12105,2023-04-14,C1154,APAC,Singapore,Services,Custom Integration,Mid-Market,11,1163.54,433.29,12798.94,4766.19,8032.75,0.00,Delivered,0
10051,2023-04-15,C1241,AMER,Canada,Accessories,Carry Sleeve,Consumer,4,30.55,8.34,122.20,33.36,88.84,0.00,Delivered,0
12193,2023-04-15,C1178,APAC,South Korea,Services,Onboarding Workshop,Mid-Market,12,481.31,151.88,5775.72,1822.56,3953.16,0.00,Delivered,0
11269,2023-04-16,C1151,EMEA,Finland,Services,Onboarding Workshop,Mid-Market,12,512.03,149.58,5222.71,1794.96,3427.75,0.15,Delivered,0
11336,2023-04-16,C1051,AMER,Mexico,Hardware,"27"" Monitor",SMB,7,312.01,141.67,2184.07,991.69,1192.38,0.00,Shipped,0
12922,2023-04-16,C1107,EMEA,France,Accessories,Cable Set,SMB,4,15.09,4.34,51.31,17.36,33.95,0.15,Delivered,1
10946,2023-04-17,C1068,APAC,Australia,Software,VPN Annual,SMB,6,37.19,3.20,223.14,19.20,203.94,0.00,Delivered,0
11614,2023-04-17,C1033,EMEA,Germany,Accessories,Desk Mat,SMB,3,22.60,6.24,67.80,18.72,49.08,0.00,Delivered,0
12021,2023-04-17,C1074,EMEA,United Kingdom,Software,VPN Annual,SMB,5,37.26,3.25,186.30,16.25,170.05,0.00,Delivered,0
11043,2023-04-18,C1154,APAC,South Korea,Hardware,Webcam HD,Mid-Market,10,78.28,31.86,782.80,318.60,464.20,0.00,Delivered,1
10629,2023-04-19,C1159,EMEA,France,Services,Training Course,Mid-Market,7,367.11,90.64,2569.77,634.48,1935.29,0.00,Shipped,0
11032,2023-04-19,C1147,AMER,Brazil,Software,VPN Annual,Mid-Market,12,36.80,3.14,441.60,37.68,403.92,0.00,Delivered,0
11356,2023-04-19,C1174,APAC,India,Accessories,Monitor Arm,Mid-Market,2,89.49,33.12,178.98,66.24,112.74,0.00,Shipped,0
12141,2023-04-19,C1152,EMEA,Netherlands,Services,Custom Integration,Mid-Market,3,1152.21,405.56,3110.97,1216.68,1894.29,0.10,Cancelled,0
10270,2023-04-20,C1205,AMER,Brazil,Services,Priority Support,Enterprise,14,177.97,37.50,2491.58,525.00,1966.58,0.00,Cancelled,0
10930,2023-04-20,C1142,APAC,India,Hardware,Webcam HD,Mid-Market,2,83.68,30.84,142.26,61.68,80.58,0.15,Delivered,0
11084,2023-04-20,C1187,APAC,South Korea,Services,Custom Integration,Enterprise,3,1214.75,431.20,3644.25,1293.60,2350.65,0.00,Delivered,0
11375,2023-04-20,C1016,AMER,Mexico,Software,VPN Annual,SMB,2,37.00,3.16,74.00,6.32,67.68,0.00,Delivered,0
11413,2023-04-20,C1206,AMER,Brazil,Hardware,USB-C Hub,Enterprise,20,50.57,20.31,1011.40,406.20,605.20,0.00,Delivered,0
12886,2023-04-20,C1169,AMER,United States,Services,Onboarding Workshop,Mid-Market,10,483.06,147.83,4830.60,1478.30,3352.30,0.00,Cancelled,0
11316,2023-04-21,C1194,AMER,Canada,Accessories,Cable Set,Enterprise,17,13.76,4.28,233.92,72.76,161.16,,Delivered,0
12295,2023-04-21,C1042,AMER,Mexico,Accessories,Desk Mat,SMB,2,23.22,6.22,46.44,12.44,34.00,0.00,Delivered,0
12355,2023-04-21,C1143,APAC,Japan,Hardware,Docking Station,Mid-Market,12,203.98,92.26,2325.37,1107.12,1218.25,0.05,Delivered,0
12570,2023-04-21,C1268,EMEA,Sweden,Services,Training Course,Consumer,1,330.86,85.47,330.86,85.47,245.39,0.00,Cancelled,0
10289,2023-04-22,C1138,EMEA,Germany,Software,Editor Pro License,Mid-Market,8,93.24,10.33,745.92,82.64,663.28,0.00,Shipped,0
10697,2023-04-22,C1087,EMEA,France,Services,Training Course,SMB,8,347.70,86.62,2781.60,692.96,2088.64,0.00,Delivered,0
12017,2023-04-22,C1006,EMEA,United Kingdom,Accessories,Cable Set,SMB,4,14.53,4.36,58.12,17.44,40.68,0.00,Delivered,0
10068,2023-04-23,C1069,AMER,Brazil,Hardware,Mechanical Keyboard,SMB,8,135.09,49.15,1080.72,393.20,687.52,0.00,Delivered,0
10088,2023-04-23,C1186,AMER,Brazil,Hardware,Mechanical Keyboard,Enterprise,5,122.50,51.31,612.50,256.55,355.95,0.00,Delivered,0
11086,2023-04-23,C1233,APAC,Singapore,Software,Analytics Platform,Consumer,2,399.85,36.99,799.70,73.98,725.72,,Delivered,0
11974,2023-04-23,C1275,EMEA,Netherlands,Software,Cloud Backup 1TB,Consumer,4,61.29,7.14,245.16,28.56,216.60,0.00,Delivered,0
12214,2023-04-23,C1026,AMER,Brazil,Software,Editor Pro License,SMB,2,99.19,9.60,198.38,19.20,179.18,0.00,Delivered,0
12218,2023-04-24,C1131,EMEA,Germany,Hardware,USB-C Hub,Mid-Market,8,51.38,20.87,411.04,166.96,244.08,0.00,Delivered,0
12662,2023-04-24,C1195,EMEA,France,Accessories,Cable Set,Enterprise,4,14.16,4.49,56.64,17.96,38.68,0.00,Delivered,0
13000,2023-04-24,C1081,EMEA,France,Accessories,Carry Sleeve,SMB,1,27.71,8.11,27.71,8.11,19.60,,Delivered,0
11167,2023-04-25,C1210,APAC,South Korea,Accessories,Monitor Arm,Enterprise,4,86.92,35.07,347.68,140.28,207.40,0.00,Delivered,0
11273,2023-04-25,C1307,AMER,United States,Services,Training Course,Consumer,4,334.91,86.31,1339.64,345.24,994.40,0.00,Pending,0
12675,2023-04-26,C1208,APAC,India,Software,VPN Annual,Enterprise,8,40.14,3.14,321.12,25.12,296.00,,Delivered,0
11362,2023-04-27,C1194,APAC,Australia,Accessories,Cable Set,Enterprise,8,14.46,4.44,115.68,35.52,80.16,0.00,Delivered,0
12228,2023-04-27,C1183,APAC,South Korea,Accessories,Monitor Arm,Enterprise,4,83.77,32.73,335.08,130.92,204.16,0.00,Pending,0
11275,2023-04-28,C1191,APAC,Singapore,Hardware,Laptop Stand,Enterprise,12,45.18,15.22,542.16,182.64,359.52,0.00,Pending,0
11981,2023-04-28,C1285,AMER,United States,Accessories,Cable Set,Consumer,4,14.51,4.27,52.24,17.08,35.16,0.10,Delivered,0
